-2214.272, 725.1755, 123.4401, 0x66884588 (door) (amv_zone_0.ymt), ff9d00
-814.167, -1374.278, 45.01194, amv_blackwater2 (amv_zone_4.ymt), ff9d00
-813.9671, -1378.696, 47.23693, amv_blackwater2 (amv_zone_4.ymt), ff9d00
-817.3636, -1329.175, 47.76911, amv_blackwater3 (amv_zone_4.ymt), ff9d00
-782.5706, -1343.703, 47.99957, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-788.7457, -1362.639, 44.99957, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-783.6574, -1359.046, 46.13102, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-782.5706, -1357.703, 46.12457, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-783.1505, -1363.585, 44.49957, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-760.6956, -1361.328, 47.57457, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-764.6956, -1351.828, 48.24957, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-782.8129, -1363.608, 47.92076, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-792.4456, -1355.828, 48.49957, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-776.4785, -1362.639, 45.74957, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-779.5706, -1368.629, 47.74957, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-775.9456, -1377.203, 45.99957, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-763.5749, -1327.698, 47.27546, amv_blackwater5 (amv_zone_4.ymt), ff9d00
-783.1999, -1328.948, 48.15046, amv_blackwater5 (amv_zone_4.ymt), ff9d00
-802.3248, -1413.365, 46.29733, amv_blackwater_slum (amv_zone_4.ymt), ff9d00
-820.8837, -1413.211, 45.79733, amv_blackwater_slum (amv_zone_4.ymt), ff9d00
-831.7455, -1416.395, 45.54733, amv_blackwater_slum (amv_zone_4.ymt), ff9d00
-788.289, -1408.823, 46.29733, amv_blackwater_slum (amv_zone_4.ymt), ff9d00
-813.545, -1496.938, 68.65707, amv_blackwater_south_res (amv_zone_4.ymt), ff9d00
-757.633, -1453.748, 61.40707, amv_blackwater_south_res (amv_zone_4.ymt), ff9d00
-782.2736, -1359.095, 44.28139, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-781.8729, -1359.091, 45.79082, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-783.2456, -1359.016, 45.55923, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-782.6859, -1365.778, 49.91897, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-807.6017, -1343.866, 48.53693, amv_blackwater2 (amv_zone_4.ymt), ff9d00
-813.3171, -1366.978, 44.74695, amv_blackwater_barber_int (amv_zone_4.ymt), ff9d00
-820.4647, -1364.771, 44.74694, amv_blackwater_barber_int (amv_zone_4.ymt), ff9d00
-817.3702, -1364.764, 44.05111, amv_blackwater_barber_int (amv_zone_4.ymt), ff9d00
-749.5681, -1451.925, 56.40707, amv_blackwater_south_res (amv_zone_4.ymt), ff9d00
-754.9713, -1447.708, 56.48207, amv_blackwater_south_res (amv_zone_4.ymt), ff9d00
-761.1292, -1450.682, 56.23207, amv_blackwater_south_res (amv_zone_4.ymt), ff9d00
-782.0301, -1360.001, 47.89704, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-786.0132, -1359.006, 45.53056, amv_blackwater4 (amv_zone_4.ymt), ff9d00
-809.1287, -1374.264, 44.15173, 0x66884588 (door) (amv_zone_4.ymt), ff9d00
2720.433, -1282.872, 60.90083, 0x66884588 (door) (amv_zone_40.ymt), ff9d00
2723.083, -1288.556, 60.90083, 0x66884588 (door) (amv_zone_40.ymt), ff9d00
2721.749, -1285.692, 60.90083, 0x66884588 (door) (amv_zone_40.ymt), ff9d00
2711.667, -1293.591, 60.56281, 0x66884588 (door) (amv_zone_40.ymt), ff9d00
2722.798, -1287.945, 60.90048, 0x66884588 (door) (amv_zone_40.ymt), ff9d00
2721.463, -1285.081, 60.90048, 0x66884588 (door) (amv_zone_40.ymt), ff9d00
2720.148, -1282.261, 60.90048, 0x66884588 (door) (amv_zone_40.ymt), ff9d00
2720.117, -1282.042, 49.97258, amv_doors (amv_zone_40.ymt), ff9d00
2710.404, -1290.701, 49.7323, 0x66884588 (door) (amv_zone_40.ymt), ff9d00
2714.713, -1285.221, 50.38305, amv_new_gunshop (amv_zone_40.ymt), ff9d00
2718.217, -1286.995, 61.21103, amv_std_gambling_int (amv_zone_40.ymt), ff9d00
2713.439, -1290.913, 61.24104, amv_std_gambling_int (amv_zone_40.ymt), ff9d00
2711.265, -1286.512, 61.23654, amv_std_gambling_int (amv_zone_40.ymt), ff9d00
2676.97, -1269.298, 57.9457, amv_std_com_03 (amv_zone_40.ymt), ff9d00
2679.089, -1273.417, 67.57069, amv_std_com_03 (amv_zone_40.ymt), ff9d00
2667.988, -1279.209, 67.07069, amv_std_com_03 (amv_zone_40.ymt), ff9d00
2668.252, -1304.256, 57.0707, amv_std_com_03 (amv_zone_40.ymt), ff9d00
2681.168, -1296.394, 57.22515, amv_std_com_03 (amv_zone_40.ymt), ff9d00
2688.942, -1284.081, 57.22515, amv_std_com_03 (amv_zone_40.ymt), ff9d00
2693.63, -1286.445, 53.47515, amv_std_com_03 (amv_zone_40.ymt), ff9d00
2695.604, -1271.457, 57.47515, amv_std_com_03 (amv_zone_40.ymt), ff9d00
2680.781, -1307.133, 55.93523, amv_std_com_05 (amv_zone_40.ymt), ff9d00
2688.075, -1300.91, 55.58523, amv_std_com_05 (amv_zone_40.ymt), ff9d00
2723.041, -1283.338, 57.66579, amv_std_com_07 (amv_zone_40.ymt), ff9d00
2718.283, -1273.697, 56.16579, amv_std_com_07 (amv_zone_40.ymt), ff9d00
2712.987, -1261.27, 57.16579, amv_std_com_07 (amv_zone_40.ymt), ff9d00
2696.878, -1273.751, 59.66579, amv_std_com_07 (amv_zone_40.ymt), ff9d00
2703.642, -1292.389, 56.54079, amv_std_com_07 (amv_zone_40.ymt), ff9d00
2694.543, -1306.893, 54.59079, amv_std_com_07 (amv_zone_40.ymt), ff9d00
2704.092, -1308.205, 52.79079, amv_std_com_07 (amv_zone_40.ymt), ff9d00
2718.41, -1302.906, 49.79079, amv_std_com_07 (amv_zone_40.ymt), ff9d00
2707.613, -1290.261, 56.06579, amv_std_com_07 (amv_zone_40.ymt), ff9d00
2718.031, -1291.971, 51.09079, amv_std_com_07 (amv_zone_40.ymt), ff9d00
2696.023, -1296.163, 56.54079, amv_std_com_07 (amv_zone_40.ymt), ff9d00
2707.052, -1299.553, 60.19349, amv_std_com_07 (amv_zone_40.ymt), ff9d00
2720.582, -1283.04, 49.97258, amv_doors (amv_zone_40.ymt), ff9d00
2633.581, -1219.786, 60.15581, 0x66884588 (door) (amv_zone_41.ymt), ff9d00
2639.988, -1219.786, 60.15244, 0x66884588 (door) (amv_zone_41.ymt), ff9d00
2636.869, -1219.786, 60.15581, 0x66884588 (door) (amv_zone_41.ymt), ff9d00
2628.134, -1221.463, 53.73314, 0x66884588 (door) (amv_zone_41.ymt), ff9d00
2636.198, -1219.786, 60.14899, 0x66884588 (door) (amv_zone_41.ymt), ff9d00
2632.908, -1219.786, 60.15783, 0x66884588 (door) (amv_zone_41.ymt), ff9d00
2639.32, -1219.786, 60.15276, 0x66884588 (door) (amv_zone_41.ymt), ff9d00
2628.907, -1220.684, 53.73265, 0x66884588 (door) (amv_zone_41.ymt), ff9d00
2627.997, -1209.026, 57.60905, 0xEE34536B (amv_zone_41.ymt), ff9d00
2656.372, -1209.026, 59.60905, 0xEE34536B (amv_zone_41.ymt), ff9d00
2670.172, -1208.584, 58.853, 0x9FFCB621 (amv_zone_41.ymt), ff9d00
2636.836, -1246.014, 59.60475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2653.047, -1244.745, 57.60474, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2633.986, -1235.214, 62.10475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2662.436, -1236.214, 57.85475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2654.761, -1232.239, 54.20475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2644.595, -1251.458, 60.00475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2673.486, -1218.813, 60.10475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2622.46, -1245.714, 59.80475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2671.924, -1252.597, 59.95476, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2661.362, -1250.793, 60.10474, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2665.636, -1227.839, 55.85475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2649.486, -1218.813, 58.10475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2623.861, -1226.214, 62.305, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2666.245, -1240.508, 61.10474, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2631.336, -1242.014, 54.10475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2662.486, -1219.313, 57.40475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2634.986, -1217.014, 63.30475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2650.186, -1236.339, 58.10475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2647.48, -1255.81, 52.95475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2634.518, -1227.072, 55.41975, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2633.283, -1222.828, 60.70975, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2638.093, -1222.752, 60.55975, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2634.303, -1230.032, 61.14975, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2629.48, -1222.815, 60.57079, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2631.84, -1221.617, 60.27102, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2638.111, -1231.706, 58.59404, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2633.315, -1225.896, 60.2923, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2634.682, -1224.471, 59.93111, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2631.89, -1223.894, 59.91379, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2643.186, -1227.413, 62.10475, 0xD3422DBF (amv_zone_41.ymt), ff9d00
2626.902, -1229.901, 60.55305, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2630.598, -1234.321, 60.39764, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2632.563, -1234.321, 60.39764, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2636.263, -1234.321, 60.39764, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2638.288, -1234.321, 60.44764, amv_std_saloon_int (amv_zone_41.ymt), ff9d00
2650.529, -1179.194, 53.40049, amv_doors (amv_zone_42.ymt), ff9d00
2659.866, -1181.648, 53.40995, 0x66884588 (door) (amv_zone_42.ymt), ff9d00
2659.853, -1178.691, 53.40995, 0x66884588 (door) (amv_zone_42.ymt), ff9d00
2650.53, -1178.691, 53.40078, amv_doors (amv_zone_42.ymt), ff9d00
2659.866, -1182.152, 53.41, 0x66884588 (door) (amv_zone_42.ymt), ff9d00
2659.852, -1179.194, 53.40999, 0x66884588 (door) (amv_zone_42.ymt), ff9d00
2661.747, -1177.676, 56.55905, 0xEE34536B (amv_zone_42.ymt), ff9d00
2661.497, -1197.901, 56.35905, 0xEE34536B (amv_zone_42.ymt), ff9d00
2661.997, -1203.701, 59.60905, 0xEE34536B (amv_zone_42.ymt), ff9d00
2643.722, -1184.276, 59.73405, 0xEE34536B (amv_zone_42.ymt), ff9d00
2648.997, -1199.826, 59.23405, 0xEE34536B (amv_zone_42.ymt), ff9d00
2630.597, -1157.526, 60.18406, 0xEE34536B (amv_zone_42.ymt), ff9d00
2621.872, -1179.026, 57.10905, 0xEE34536B (amv_zone_42.ymt), ff9d00
2642.847, -1205.451, 57.60905, 0xEE34536B (amv_zone_42.ymt), ff9d00
2661.322, -1161.926, 57.75905, 0xEE34536B (amv_zone_42.ymt), ff9d00
2655.172, -1180.051, 53.98406, 0xEE34536B (amv_zone_42.ymt), ff9d00
2661.247, -1190.401, 54.95905, 0xEE34536B (amv_zone_42.ymt), ff9d00
2621.872, -1200.526, 57.60905, 0xEE34536B (amv_zone_42.ymt), ff9d00
2628.247, -1176.651, 54.10905, 0xEE34536B (amv_zone_42.ymt), ff9d00
2656.622, -1184.651, 57.23405, 0xEE34536B (amv_zone_42.ymt), ff9d00
2637.622, -1168.451, 59.23405, 0xEE34536B (amv_zone_42.ymt), ff9d00
2634.472, -1175.126, 54.10905, 0xEE34536B (amv_zone_42.ymt), ff9d00
2673.125, -1194.373, 54.3531, 0x9FFCB621 (amv_zone_42.ymt), ff9d00
2670.15, -1164.188, 57.05311, 0x9FFCB621 (amv_zone_42.ymt), ff9d00
2670.2, -1186.438, 58.05311, 0x9FFCB621 (amv_zone_42.ymt), ff9d00
2670.25, -1174.188, 57.90311, 0x9FFCB621 (amv_zone_42.ymt), ff9d00
2669.075, -1200.188, 58.853, 0x9FFCB621 (amv_zone_42.ymt), ff9d00
2671.42, -1181.424, 54.37313, 0xC2630BA4 (amv_zone_42.ymt), ff9d00
2633.497, -1204.026, 54.20905, 0xEE34536B (amv_zone_42.ymt), ff9d00
2687.933, -1207.642, 56.7876, amv_doors (amv_zone_43.ymt), ff9d00
2692.668, -1207.654, 56.7876, amv_doors (amv_zone_43.ymt), ff9d00
2690.299, -1207.642, 56.7876, amv_doors (amv_zone_43.ymt), ff9d00
2697.405, -1207.621, 56.7876, amv_doors (amv_zone_43.ymt), ff9d00
2715.993, -1229.8, 50.78703, 0x66884588 (door) (amv_zone_43.ymt), ff9d00
2715.993, -1228.937, 50.78698, 0x66884588 (door) (amv_zone_43.ymt), ff9d00
2719.784, -1230.218, 52.05602, amv_std_doctor_int (amv_zone_43.ymt), ff9d00
2678.2, -1209.688, 58.8531, 0x9FFCB621 (amv_zone_43.ymt), ff9d00
2691.725, -1209.688, 57.35311, 0x9FFCB621 (amv_zone_43.ymt), ff9d00
2702.969, -1208.494, 58.30311, 0x9FFCB621 (amv_zone_43.ymt), ff9d00
2675.811, -1228.264, 54.25475, 0xD3422DBF (amv_zone_43.ymt), ff9d00
2701.976, -1224.098, 57.10476, 0xD3422DBF (amv_zone_43.ymt), ff9d00
2701.002, -1241.087, 56.45476, 0xD3422DBF (amv_zone_43.ymt), ff9d00
2701.482, -1218.654, 57.455, 0xD3422DBF (amv_zone_43.ymt), ff9d00
2685.986, -1230.914, 57.85474, 0xD3422DBF (amv_zone_43.ymt), ff9d00
2695.736, -1231.413, 53.35474, 0xD3422DBF (amv_zone_43.ymt), ff9d00
2689.603, -1247.326, 56.45476, 0xD3422DBF (amv_zone_43.ymt), ff9d00
2674.186, -1231.714, 60.10475, 0xD3422DBF (amv_zone_43.ymt), ff9d00
2702.474, -1234.642, 56.45476, 0xD3422DBF (amv_zone_43.ymt), ff9d00
2679.986, -1224.413, 60.60475, 0xD3422DBF (amv_zone_43.ymt), ff9d00
2682.702, -1235.573, 56.10474, 0xD3422DBF (amv_zone_43.ymt), ff9d00
2690.277, -1216.848, 57.57977, 0xD3422DBF (amv_zone_43.ymt), ff9d00
2722.598, -1210.343, 55.85937, 0xC9568E94 (amv_zone_43.ymt), ff9d00
2722.098, -1219.893, 55.85937, 0xC9568E94 (amv_zone_43.ymt), ff9d00
2714.323, -1215.393, 55.20937, 0xC9568E94 (amv_zone_43.ymt), ff9d00
2714.223, -1228.893, 54.53437, 0xC9568E94 (amv_zone_43.ymt), ff9d00
2700.477, -1256.626, 58.54079, amv_std_com_07 (amv_zone_43.ymt), ff9d00
2690.806, -1207.644, 56.7876, amv_doors (amv_zone_43.ymt), ff9d00
2697.912, -1207.62, 56.7876, amv_doors (amv_zone_43.ymt), ff9d00
2688.439, -1207.644, 56.7876, amv_doors (amv_zone_43.ymt), ff9d00
2693.174, -1207.655, 56.7876, amv_doors (amv_zone_43.ymt), ff9d00
2690.808, -1195.902, 56.7876, amv_doors (amv_zone_44.ymt), ff9d00
2693.178, -1195.897, 56.7876, amv_doors (amv_zone_44.ymt), ff9d00
2690.744, -1195.649, 60.58183, amv_doors (amv_zone_44.ymt), ff9d00
2702.096, -1188.433, 56.42429, amv_doors (amv_zone_44.ymt), ff9d00
2693.157, -1195.644, 60.5858, amv_doors (amv_zone_44.ymt), ff9d00
2702.143, -1200.452, 56.7876, amv_doors (amv_zone_44.ymt), ff9d00
2702.091, -1191.332, 56.41811, amv_doors (amv_zone_44.ymt), ff9d00
2702.093, -1194.053, 56.41606, amv_doors (amv_zone_44.ymt), ff9d00
2702.141, -1203.589, 56.7876, amv_doors (amv_zone_44.ymt), ff9d00
2674.8, -1181.913, 54.40311, 0x9FFCB621 (amv_zone_44.ymt), ff9d00
2680.5, -1186.613, 58.1031, 0x9FFCB621 (amv_zone_44.ymt), ff9d00
2679.125, -1194.713, 58.8531, 0x9FFCB621 (amv_zone_44.ymt), ff9d00
2683.75, -1169.963, 60.4281, 0x9FFCB621 (amv_zone_44.ymt), ff9d00
2703.25, -1163.989, 55.50311, 0x9FFCB621 (amv_zone_44.ymt), ff9d00
2703.5, -1188.489, 56.55311, 0x9FFCB621 (amv_zone_44.ymt), ff9d00
2704, -1174.989, 55.90311, 0x9FFCB621 (amv_zone_44.ymt), ff9d00
2689.4, -1188.363, 58.8531, 0x9FFCB621 (amv_zone_44.ymt), ff9d00
2690.175, -1175.913, 52.6631, 0x9FFCB621 (amv_zone_44.ymt), ff9d00
2687.25, -1170.213, 56.7531, 0x9FFCB621 (amv_zone_44.ymt), ff9d00
2704.1, -1201.989, 57.80311, 0x9FFCB621 (amv_zone_44.ymt), ff9d00
2713.689, -1161.645, 54.75937, 0xC9568E94 (amv_zone_44.ymt), ff9d00
2723.098, -1171.968, 55.73437, 0xC9568E94 (amv_zone_44.ymt), ff9d00
2717.223, -1177.643, 52.28436, 0xC9568E94 (amv_zone_44.ymt), ff9d00
2714.348, -1192.393, 57.03436, 0xC9568E94 (amv_zone_44.ymt), ff9d00
2713.373, -1204.393, 53.03437, 0xC9568E94 (amv_zone_44.ymt), ff9d00
2714.223, -1178.393, 58.53436, 0xC9568E94 (amv_zone_44.ymt), ff9d00
2680.542, -1186.626, 57.92014, 0xC2630BA4 (amv_zone_44.ymt), ff9d00
2695.875, -1159.213, 61.7531, 0x9FFCB621 (amv_zone_44.ymt), ff9d00
2685.83, -1197.193, 59.15812, amv_std_art_int (amv_zone_44.ymt), ff9d00
2695.09, -1197.324, 57.20812, amv_std_art_int (amv_zone_44.ymt), ff9d00
2698.735, -1192.689, 57.18312, amv_std_art_int (amv_zone_44.ymt), ff9d00
2698.502, -1187.936, 56.96556, amv_std_art_int (amv_zone_44.ymt), ff9d00
2702.327, -1188.379, 52.42408, amv_std_art_int (amv_zone_44.ymt), ff9d00
2700.33, -1187.552, 56.87313, amv_std_art_int (amv_zone_44.ymt), ff9d00
2698.74, -1203.269, 57.40812, amv_std_art_int (amv_zone_44.ymt), ff9d00
2698.5, -1188.939, 52.93313, amv_std_art_int (amv_zone_44.ymt), ff9d00
2689.211, -1203.234, 57.40812, amv_std_art_int (amv_zone_44.ymt), ff9d00
2698.949, -1183.498, 54.83313, amv_std_art_int (amv_zone_44.ymt), ff9d00
2695.025, -1197.198, 61.05812, amv_std_art_int (amv_zone_44.ymt), ff9d00
2696.96, -1187.56, 56.86314, amv_std_art_int (amv_zone_44.ymt), ff9d00
2698.713, -1195.761, 56.84465, amv_std_art_int (amv_zone_44.ymt), ff9d00
2700.41, -1189.743, 56.8417, amv_std_art_int (amv_zone_44.ymt), ff9d00
2700.318, -1185.281, 56.84924, amv_std_art_int (amv_zone_44.ymt), ff9d00
2698.064, -1186.234, 52.97607, amv_std_art_int (amv_zone_44.ymt), ff9d00
2687.994, -1197.311, 57.28236, amv_std_art_int (amv_zone_44.ymt), ff9d00
2692.415, -1198.83, 56.9442, amv_std_art_int (amv_zone_44.ymt), ff9d00
2700.302, -1198.843, 56.95483, amv_std_art_int (amv_zone_44.ymt), ff9d00
2697.252, -1198.843, 56.955, amv_std_art_int (amv_zone_44.ymt), ff9d00
2695.31, -1203.317, 56.95869, amv_std_art_int (amv_zone_44.ymt), ff9d00
2694.827, -1188.379, 52.42408, amv_std_art_int (amv_zone_44.ymt), ff9d00
2676.842, -1186.626, 54.32014, 0xC2630BA4 (amv_zone_44.ymt), ff9d00
2682.642, -1186.626, 53.92014, 0xC2630BA4 (amv_zone_44.ymt), ff9d00
2674.863, -1182.002, 54.37313, 0xC2630BA4 (amv_zone_44.ymt), ff9d00
2682.805, -1182.096, 61.54525, 0xC2630BA4 (amv_zone_44.ymt), ff9d00
2682.805, -1188.196, 61.54525, 0xC2630BA4 (amv_zone_44.ymt), ff9d00
2682.905, -1185.196, 57.69526, 0xC2630BA4 (amv_zone_44.ymt), ff9d00
2682.895, -1182.196, 57.69526, 0xC2630BA4 (amv_zone_44.ymt), ff9d00
2682.915, -1188.245, 57.69526, 0xC2630BA4 (amv_zone_44.ymt), ff9d00
2682.915, -1191.286, 61.99525, 0xC2630BA4 (amv_zone_44.ymt), ff9d00
2697.066, -1189.741, 56.42792, amv_doors (amv_zone_44.ymt), ff9d00
2692.666, -1195.901, 56.7876, amv_doors (amv_zone_44.ymt), ff9d00
2702.093, -1187.921, 56.42429, amv_doors (amv_zone_44.ymt), ff9d00
2702.144, -1203.083, 56.7876, amv_doors (amv_zone_44.ymt), ff9d00
2702.093, -1193.541, 56.41606, amv_doors (amv_zone_44.ymt), ff9d00
2702.144, -1199.945, 56.7876, amv_doors (amv_zone_44.ymt), ff9d00
2692.645, -1195.647, 60.58572, amv_doors (amv_zone_44.ymt), ff9d00
2690.233, -1195.647, 60.58169, amv_doors (amv_zone_44.ymt), ff9d00
2690.295, -1195.901, 56.7876, amv_doors (amv_zone_44.ymt), ff9d00
2702.093, -1190.82, 56.41821, amv_doors (amv_zone_44.ymt), ff9d00
2806.807, -1450.5, 45.03159, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2768.866, -1525.885, 50.53159, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2734.004, -1503.27, 48.15659, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2783.041, -1481.51, 39.74161, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2787.383, -1519.958, 47.65659, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2802.737, -1459.203, 41.132, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2729.504, -1505.27, 42.25658, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2802.881, -1500.753, 46.28159, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2723.754, -1503.27, 47.90659, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2791.975, -1531.163, 47.78159, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2784.038, -1477.246, 45.03159, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2765.823, -1490.115, 47.53159, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2795.398, -1464.097, 44.90659, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2727.879, -1486.77, 49.40659, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2740.252, -1462.532, 48.03159, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2783.626, -1529.2, 46.78159, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2769.39, -1507.307, 50.28159, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2777.527, -1510.637, 43.15659, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2726.879, -1520.52, 49.15659, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2734.004, -1507.27, 46.65659, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2724.254, -1504.27, 46.90659, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2728.129, -1520.02, 46.90659, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2744.808, -1486.939, 42.45658, amv_std_pie_03 (amv_zone_45.ymt), ff9d00
2744.954, -1402.14, 46.28069, 0x66884588 (door) (amv_zone_46.ymt), ff9d00
2738.433, -1405.174, 46.28069, 0x66884588 (door) (amv_zone_46.ymt), ff9d00
2745.948, -1401.677, 46.28069, 0x66884588 (door) (amv_zone_46.ymt), ff9d00
2737.44, -1405.637, 46.28069, 0x66884588 (door) (amv_zone_46.ymt), ff9d00
2737.469, -1393.301, 46.28069, 0x66884588 (door) (amv_zone_46.ymt), ff9d00
2729.071, -1402.424, 46.28069, 0x66884588 (door) (amv_zone_46.ymt), ff9d00
2728.608, -1401.431, 46.28069, 0x66884588 (door) (amv_zone_46.ymt), ff9d00
2736.476, -1393.764, 46.28069, 0x66884588 (door) (amv_zone_46.ymt), ff9d00
2739.512, -1399.166, 53.82, amv_new_trolley (amv_zone_46.ymt), ff9d00
2776.253, -1436.936, 48.03159, amv_std_pie_03 (amv_zone_46.ymt), ff9d00
2797.87, -1405.144, 49.53159, amv_std_pie_03 (amv_zone_46.ymt), ff9d00
2757.961, -1445.9, 46.53159, amv_std_pie_03 (amv_zone_46.ymt), ff9d00
2796.158, -1419.046, 48.78159, amv_std_pie_03 (amv_zone_46.ymt), ff9d00
2806.987, -1416.058, 48.78159, amv_std_pie_03 (amv_zone_46.ymt), ff9d00
2805.915, -1378.443, 50.53159, amv_std_pie_03 (amv_zone_46.ymt), ff9d00
2739.551, -1399.193, 47.18952, amv_new_trolley (amv_zone_46.ymt), ff9d00
2741.615, -1403.598, 47.25595, amv_new_trolley (amv_zone_46.ymt), ff9d00
2739.581, -1399.144, 50.65833, amv_new_trolley (amv_zone_46.ymt), ff9d00
2737.412, -1394.604, 47.21261, amv_new_trolley (amv_zone_46.ymt), ff9d00
2729.664, -1431.046, 55.27679, amv_std_com_06 (amv_zone_46.ymt), ff9d00
2745.159, -1396.626, 52.15833, amv_std_com_06 (amv_zone_46.ymt), ff9d00
2762.699, -1435.812, 50.02679, amv_std_com_06 (amv_zone_46.ymt), ff9d00
2796.529, -1438.445, 41.23158, amv_std_pie_03 (amv_zone_46.ymt), ff9d00
2747.956, -1421.412, 48.77679, amv_std_com_06 (amv_zone_46.ymt), ff9d00
2751, -1419.661, 46.27679, amv_std_com_06 (amv_zone_46.ymt), ff9d00
2860.722, -1399.79, 52.65588, 0x66884588 (door) (amv_zone_47.ymt), ff9d00
2887.257, -1418.09, 52.52209, 0x66884588 (door) (amv_zone_47.ymt), ff9d00
2865.328, -1394.301, 52.65084, 0x66884588 (door) (amv_zone_47.ymt), ff9d00
2873.328, -1410.489, 52.47935, 0x66884588 (door) (amv_zone_47.ymt), ff9d00
2878.061, -1404.849, 52.47921, 0x66884588 (door) (amv_zone_47.ymt), ff9d00
2887.96, -1417.252, 52.52209, 0x66884588 (door) (amv_zone_47.ymt), ff9d00
2845.904, -1408.572, 42.23158, amv_std_pie_03 (amv_zone_47.ymt), ff9d00
2817.629, -1436.454, 40.17573, amv_std_pie_03 (amv_zone_47.ymt), ff9d00
2820.302, -1392.8, 47.28159, amv_std_pie_03 (amv_zone_47.ymt), ff9d00
2816.5, -1409.192, 48.78159, amv_std_pie_03 (amv_zone_47.ymt), ff9d00
2833.37, -1423.51, 42.28159, amv_std_pie_03 (amv_zone_47.ymt), ff9d00
2844.32, -1403.652, 47.28159, amv_std_pie_03 (amv_zone_47.ymt), ff9d00
2845.368, -1420.685, 48.90659, amv_std_pie_03 (amv_zone_47.ymt), ff9d00
2846.939, -1422.049, 40.13414, amv_std_pie_03 (amv_zone_47.ymt), ff9d00
