x, y, z, filename.yas (path), marker
-1.515861, 74.62189, 7.350623, 0x5F2D0EDD.yas (anim_0), 9D00FF
-1.515861, 74.62189, 7.350623, 0x3431CA8.yas (anim_0), 9D00FF
-1.517071, 75.53434, 7.350781, scenario@randomevent@wagon_lift@threepeds@base.yas (PS4), 4cc922
-1.517071, 75.53434, 7.350781, scenario@randomevent@wagon_lift@twopeds@base.yas (PS4), 4cc922
-1.518967, 78.85103, 7.350965, mech_skin@deer_stow_horse_skin_rt.yas (anim_0), 4cc922
-1.547311, 75.3725, 7.351042, 0x2BA9ABAE.yas (anim_0), 4cc922
-1.552465, 70.83869, 7.350527, scenario@mech@camp_setup@coffee.yas (anim_0), 4cc922
-1.592912, 75.590416, 7.350858, script@beat@wilderness@coachrobbery@savages.yas (anim_0), 4cc922
-1.608458, 82.10364, 6.410705, script@ambient@animal@bearblack_intimidate_bearblack_backdown@action.yas (anim_0), 4cc922
-1.614743, 78.92903, 7.350819, scenario@randomevent@murder_camp@burn_note@enter_n.yas (anim_0), 9D00FF
-1.614743, 78.92903, 7.350819, scenario@randomevent@murder_camp@burn_note@enter_r.yas (anim_0), 9D00FF
-1.625812, 75.309425, 7.350816, scenario@randomevent@murder_camp@mouth_note@enter.yas (anim_0), 4cc922
-1.667097, 75.63861, 7.350813, scenario@randomevent@murder_camp@burn_note@exit.yas (anim_0), 9D00FF
-1.700215, 174.61203, 7.347313, scenario@mech@prop_player_camp_cash_box@base.yas (anim_0), 4cc922
-1.735689, 81.10966, 8.17083, 0x2A741A40.yas (anim_0), 9D00FF
-1.769041, 74.989006, 7.350814, scenario@randomevent@murder_camp@burn_note@enter.yas (anim_0), 9D00FF
-1.769407, 75.61074, 7.348948, scenario@randomevent@murder_camp@chest_note@exit_long.yas (anim_0), 4cc922
-1.776892, 75.33915, 6.350708, scenario@amb_work@prop_human_wood_chop@sling_grab@react_look@pl.yas (anim_0), 4cc922
-1.812364, 75.60267, 6.350697, scenario@amb_work@prop_human_wood_chop@grab_log_far@trans@player@prechop_11_12_a.yas (anim_0), 4cc922
-1.812364, 75.60267, 6.350697, scenario@amb_work@prop_human_wood_chop@grab_log_far@trans@prechop_11_12_a.yas (anim_0), 4cc922
-1.816206, 56.698666, 7.350819, scenario@mech@player_open_pistolchest_underbed_pistol@base.yas (anim_0), 4cc922
-1.816557, 75.45057, 6.350697, scenario@amb_work@prop_human_wood_chop@grab_log_far@trans@player@prechop_07_08_a.yas (anim_0), 4cc922
-1.816557, 75.45057, 6.350697, scenario@amb_work@prop_human_wood_chop@grab_log_far@trans@prechop_07_08_a.yas (anim_0), 4cc922
-1.817301, 75.631386, 6.350697, scenario@amb_work@prop_human_wood_chop@grab_log_far@trans@player@prechop_09_10_a.yas (anim_0), 4cc922
-1.817301, 75.631386, 6.350697, scenario@amb_work@prop_human_wood_chop@grab_log_far@trans@prechop_09_10_a.yas (anim_0), 4cc922
-1.965152, 76.35198, 6.350708, scenario@amb_work@prop_human_wood_chop@carrylog1@trans@logdrop1_06_03_02.yas (anim_0), 4cc922
-1.965152, 76.35198, 6.350708, scenario@amb_work@prop_human_wood_chop@carrylog2@trans@logdrop2_12_10_07.yas (anim_0), 4cc922
-1.989407, 48.984642, 95.10153, script@story@ind1@ai_scenario_reactions@party_ai_champagne_lady_a@ai_ind1_champladya.yas (anim_0), c92222
-1.989407, 48.984642, 95.10153, script@story@ind1@ai_scenario_reactions@party_ai_champagne_lady_a@ai_ind1_champladya_fwreacts.yas (anim_0), c92222
-1.993924, 75.540306, 7.349712, scenario@mech@prop_player_camp_cash_box@exit.yas (anim_0), 4cc922
-1.997046, 72.8809, 7.864404, script@beat@town@peepingtom@opiumwindowpeek.yas (anim_0), 4cc922
-1.997046, 72.8809, 7.864404, script@proc@shoprobberies@valentinedoctor@windowpeek.yas (anim_0), 4cc922
-0, -0, 0, script@titles@title_gameintro.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_coupledayslater.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_coupledayslater_onblack.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_couplemonthslater.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_couplemonthslater_onblack.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_coupleweekslater.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_coupleweekslater_onblack.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_daylater.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_daylater_onblack.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_fewdayslater.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_fewdayslater_onblack.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_fewhourslater.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_fewhourslater_onblack.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_fewmonthslater.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_fewmonthslater_onblack.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_fewweekslater.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_fewweekslater_onblack.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_somedayslater.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_somedayslater_onblack.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_someyearslater.yas (anim_0), 000000
-0, -0, 0, script@titles@title_gen_someyearslater_onblack.yas (anim_0), 000000
-0.8, 71.9, 6.4, mech_skin@deer_butcher.yas (anim_0), 4cc922
-0.8, 71.9, 6.25, plant_picking@golden_currant.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@boar_mercy_kill.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@buck_butcher.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@cougar_mercy_kill.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@coyote_mercy_kill.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@duck_butcher.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@fish_sturgeon_butcher.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@fox_mercy_kill.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@panther_mercy_kill.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@pelt_l_butcher.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@pelt_xl_buffalo_butcher.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@rabbit_butcher.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@snake_butcher.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@snapping_turtle_butcher.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@wolf_l_mercy_kill.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@wolf_m_mercy_kill.yas (anim_0), 4cc922
-0.8, 71.9, 6.35, mech_skin@wolf_s_mercy_kill.yas (anim_0), 4cc922
-0.8, 71.9, 6.37, 0x76D37C0B.yas (anim_0), 4cc922
-0.8, 71.9, 6.37, 0xBE9DBE64.yas (anim_0), 4cc922
-0.8, 71.9, 6.369669, mech_skin@donkey_mercy_kill.yas (anim_0), 4cc922
-0.8, 71.9, 6.369669, mech_skin@donkey_mercy_kill_rt.yas (anim_0), 4cc922
-0.8, 71.9, 8, mech_skin@bighornram_mercy_kill.yas (anim_0), 4cc922
-0.8, 71.9, 8, mech_skin@buck_mercy_kill.yas (anim_0), 4cc922
-0.8, 71.9, 8, mech_skin@goat_mercy_kill.yas (anim_0), 4cc922
-0.8, 71.9, 8, mech_skin@pig_mercy_kill.yas (anim_0), 4cc922
-0.8, 71.9, 8, mech_skin@pronghorn_mercy_kill.yas (anim_0), 4cc922
-0.8, 71.9, 8, mech_skin@turkey_skin.yas (anim_0), 4cc922
-0.8, 71.9, 8, mp_mech_skin@female@alligator_xl_skin.yas (patchpack002), 4cc922
-0.8, 71.9, 8, mp_mech_skin@female@turkey_skin.yas (patchpack002), 4cc922
-0.8, 71.9, 8, mp_mini_game@fishing@female@shore_unhook_med.yas (mp003), c92222
-0.8, 71.9, 8, script@mini_game@fishing@shore_unhook_med.yas (anim_0), c92222
-0.8, 71.87, 6.36, script@mp@endflow@endcelebration@fishing@fishing_solo_v1.yas (patchpack003), 4cc922
-0.8, 71.87, 6.36, script@mp@endflow@endcelebration@fishing@fishing_solo_v1_fem.yas (patchpack003), 4cc922
-0.8, 82.63, 6.35, mech_skin@deer_mercy_kill.yas (anim_0), 4cc922
-0.21461, 73.759964, 7.350798, scenario@randomevent@murder_camp@mouth_note@enter_r.yas (anim_0), 4cc922
-0.42576, 75.7881, 7.350858, script@beat@wilderness@coachrobbery@bandits_dead.yas (anim_0), 4cc922
-0.48312, 74.56581, 7.350779, 0x4985D627.yas (anim_0), 4cc922
-0.58801, 75.26753, 8.350965, mech_skin@deer_dress_field_mg.yas (anim_0), 4cc922
-0.110734, 83.973, 107.395, mech_skin@mangy_lion.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0x2F8A8DF3.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0x3EF7E5FA.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0x4F828DDA.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0x5DEFA8B1.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0x6D2EF0C8.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0x9A03DD0C.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0x9DF9D85A.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0x67D878B6.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0x99AE0616.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0x99CC9AC5.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0x887D679D.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0x8134AB8C.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0x33637904.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0x50091442.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0xAFF228F0.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0xB3A49740.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0xC2AA6BE.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0xC5F61B6A.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0xC8CF8081.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0xC032CED0.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0xCC596749.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0xD2E3592.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0xD8C832CA.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0xF2C0DAE6.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0xF9BD38CF.yas (anim_0), 4cc922
-0.236229, 74.0895, 7.349575, 0xFD8CD45.yas (anim_0), 4cc922
-0.371182, 75.556915, 6.350769, scenario@amb_work@prop_human_wood_chop@pre_chop@trans@postchop_11_12_a.yas (anim_0), 4cc922
-0.378156, 71.43098, 7.35082, 0x8DC45FC8.yas (anim_0), 4cc922
-0.378156, 71.43098, 7.35082, 0x616CD99E.yas (anim_0), 4cc922
-0.378156, 71.43098, 7.35082, 0x7911B44C.yas (anim_0), 4cc922
-0.378156, 71.43098, 7.35082, 0x32886E98.yas (anim_0), 4cc922
-0.378156, 71.43098, 7.35082, 0xCAB39657.yas (anim_0), 4cc922
-0.378156, 71.43098, 7.35082, 0xFC6C9BB.yas (anim_0), 4cc922
-0.378156, 71.43098, 7.35082, scenario@mech@player_cash_register@grabgunooxo.yas (anim_0), 4cc922
-0.378156, 71.43098, 7.35082, scenario@mech@player_cash_register@grabgunoxxo.yas (anim_0), 4cc922
-0.378156, 71.43098, 7.35082, scenario@mech@player_cash_register@graboxxo.yas (anim_0), 4cc922
-0.378156, 71.43098, 7.35082, scenario@mech@player_cash_register@openstepin.yas (anim_0), 4cc922
-0.378156, 71.43098, 7.35082, scenario@mech@player_cash_register@smashshort.yas (anim_0), 4cc922
-0.378156, 71.43098, 7.35082, scenario@mech@player_cash_register@smashstepin.yas (anim_0), 4cc922
-0.378156, 71.43098, 7.35082, scenario@mech@rob_cash_register_open_rifle@2link.yas (anim_0), 4cc922
-0.475565, 73.851204, 6.335944, 0x1FFDB839.yas (anim_0), 4cc922
-0.508727, 100.3736, 100.09, script@specialped@pdgvn_gavins_friend@ig@ig_5@ig_5.yas (anim_0), c92222
-0.554058, 75.55128, 6.350769, scenario@amb_work@prop_human_wood_chop@pre_chop@trans@postchop_09_10_a.yas (anim_0), 4cc922
-0.554232, 71.74013, 6.248945, scenario@randomevent@wagon_lift@threepeds@base_fail.yas (PS4), 4cc922
-0.554232, 71.74013, 6.248945, scenario@randomevent@wagon_lift@twopeds@base_fail.yas (PS4), 4cc922
-0.579584, -6.697712, 102.7115, script@mp@moonshiner@story_missions@moon2@dynamite_plant@dynamite_plant.yas (mp006), 4cc922
-0.599747, 80.50588, 7.350697, script@ambient@generic@startingtorain@male01.yas (anim_0), 4cc922
-0.648766, 48.58915, 95.41705, script@mp@bounty@legendary@lbedw@ig@lbdew_ig1_kneel@kneel.yas (mp008), 4cc922
-0.666222, 73.18362, 7.34682, 0xDE248880.yas (anim_0), 4cc922
-0.708258, 75.76096, 7.35104, 0xA3491726.yas (anim_0), 4cc922
-0.724146, 75.71536, 6.350769, scenario@amb_work@prop_human_wood_chop@pre_chop@trans@postchop_07_08_a.yas (anim_0), 4cc922
-0.823113, 73.69799, 7.413742, script@proc@bridgerobberies@bridgeblock.yas (anim_0), 4cc922
-0.910512, 74.570305, 7.350818, scenario@randomevent@murder_camp@mouth_note@enter_l.yas (anim_0), 4cc922
-0.962261, 47.87892, 94.44016, script@mp@bounty@legendary@lbfin@ig@lbfin_ig1_tnt_plunger@push.yas (mp008), 4cc922
-0.993732, 74.09679, 7.350813, scenario@randomevent@murder_camp@mouth_note@exit.yas (anim_0), 4cc922
0, -1445, 42.999943, scenario@mech@player_pick_orchid_van_1m82@base.yas (anim_0), 9D00FF
0, -1445, 42.999943, scenario@mech@player_pick_orchid_van_1m82@enter.yas (anim_0), 9D00FF
0, -1, 103.6, script@story@ntv1@ig@ig10_herbs_into_horse_satchel@ig10_herbs_into_horse_satchel.yas (anim_0), 4cc922
0, -0.4, 102.54, script@gfh@jbrk@ig1_search.yas (mp008), 4cc922
0, 0, -0.1, script@story@mud1@ig@ig_1@base.yas (anim_0), 4cc922
0, 0, -0.186929, script@ambient@animal@bucks_fighting@action.yas (anim_0), 4cc922
0, 0, 0, 0x1B3E330C.yas (mp009), 000000
0, 0, 0, 0x1F308DE9.yas (anim_0), 4cc922
0, 0, 0, 0x2D22F5F0.yas (mp006), 000000
0, 0, 0, 0x3EE7EF7A.yas (anim_0), 4cc922
0, 0, 0, 0x4D45440F.yas (mp005), 000000
0, 0, 0, 0x5A0713DB.yas (anim_0), 4cc922
0, 0, 0, 0x5BB78A0A.yas (anim_0), c92222
0, 0, 0, 0x5C996D40.yas (mp005), 000000
0, 0, 0, 0x5CDE59F9.yas (mp006), c92222
0, 0, 0, 0x6B233A96.yas (mp005), 9D00FF
0, 0, 0, 0x6E7DBFEA.yas (anim_0), c92222
0, 0, 0, 0x7D1DF587.yas (anim_0), 4cc922
0, 0, 0, 0x7DA229C5.yas (mp009), 000000
0, 0, 0, 0x8C218115.yas (anim_0), n/a
0, 0, 0, 0x9D7E03DF.yas (anim_0), 4cc922
0, 0, 0, 0x20A10E4E.yas (mp008), 000000
0, 0, 0, 0x31DC9987.yas (mp005), 000000
0, 0, 0, 0x35C827F9.yas (mp005), 4cc922
0, 0, 0, 0x38EDD25A.yas (mp005), 000000
0, 0, 0, 0x43D65AFB.yas (anim_0), c92222
0, 0, 0, 0x46DE8F93.yas (anim_0), c92222
0, 0, 0, 0x47D94BC6.yas (mp005), 000000
0, 0, 0, 0x63FE5911.yas (anim_0), 4cc922
0, 0, 0, 0x67D2856F.yas (mp008), 000000
0, 0, 0, 0x76C4915.yas (mp006), c92222
0, 0, 0, 0x337B4A6F.yas (anim_0), 000000
0, 0, 0, 0x471F6469.yas (mp005), 000000
0, 0, 0, 0x631A6796.yas (anim_0), 4cc922
0, 0, 0, 0x695EA89C.yas (anim_0), 4cc922
0, 0, 0, 0x851DEDEC.yas (mp007), 4cc922
0, 0, 0, 0x2618ED3F.yas (mp005), 000000
0, 0, 0, 0x5005E53B.yas (mp008), 000000
0, 0, 0, 0x8286B5FB.yas (mp005), 000000
0, 0, 0, 0x853602B.yas (anim_0), 4cc922
0, 0, 0, 0x51942149.yas (mp005), 000000
0, 0, 0, 0xA3E9CF85.yas (anim_0), 4cc922
0, 0, 0, 0xA06A97FB.yas (mp006), 4cc922
0, 0, 0, 0xAE183356.yas (mp006), 4cc922
0, 0, 0, 0xB9DAC0A4.yas (anim_0), 4cc922
0, 0, 0, 0xB9229EA5.yas (mp005), 000000
0, 0, 0, 0xBB6D9DB5.yas (anim_0), c92222
0, 0, 0, 0xBBD00F08.yas (anim_0), 4cc922
0, 0, 0, 0xC18F1B91.yas (mp006), c92222
0, 0, 0, 0xCAA56C46.yas (mp005), 4cc922
0, 0, 0, 0xCC22243C.yas (mp008), 000000
0, 0, 0, 0xD15D86C5.yas (mp006), 000000
0, 0, 0, 0xD39EABD5.yas (anim_0), 000000
0, 0, 0, 0xDB1D7A13.yas (anim_0), c92222
0, 0, 0, 0xE7BCD2EC.yas (mp009), 000000
0, 0, 0, 0xE54AF497.yas (anim_0), 000000
0, 0, 0, 0xE7128FB3.yas (mp006), c92222
0, 0, 0, 0xEC75C845.yas (mp005), 4cc922
0, 0, 0, 0xF4ED133C.yas (mp007), 4cc922
0, 0, 0, 0xF7F505E7.yas (anim_0), 4cc922
0, 0, 0, cutscene@har_mcs1_p1_t08.yas (mp007), 4cc922
0, 0, 0, cutscene@mpintro_bink.yas (mp001), 4cc922
0, 0, 0, cutscene@mud3b_ext.yas (anim_0), 4cc922
0, 0, 0, cutscene@rbnp2_s1_mcs2.yas (anim_0), 4cc922
0, 0, 0, cutscene@rgun3_s1_mcs1.yas (anim_0), 4cc922
0, 0, 0, cutscene@rmayr_s3_ext.yas (anim_0), 4cc922
0, 0, 0, cutscene@rmayr_s3_mcs1.yas (anim_0), 4cc922
0, 0, 0, cutscene@sad2_ext.yas (anim_0), 4cc922
0, 0, 0, lightrig@five_finger_fillet_generic.yas (anim_0), 000000
0, 0, 0, mech_skin@badger_skin.yas (anim_0), 4cc922
0, 0, 0, mp_mech_skin@female@badger_skin.yas (patchpack002), 4cc922
0, 0, 0, scenario@mech@player_open_pistolchest_bed_da_revolver@base.yas (anim_0), 4cc922
0, 0, 0, scenario@mech@player_open_pistolchest_bed_da_revolver@enter.yas (anim_0), 4cc922
0, 0, 0, script@ambient@discoverables@civil_war_bride@civil_war_bride.yas (anim_0), c92222
0, 0, 0, script@beat@wilderness@discoverables@shack_identical_twins@shack_dead_twins.yas (anim_0), 4cc922
0, 0, 0, script@beat@wilderness@herbalistcamp@herbalistgcurrantreturn.yas (dlc_content_extra), 4cc922
0, 0, 0, script@beat@wilderness@herbalistcamp@herbalisthbsagereturn.yas (dlc_content_extra), 4cc922
0, 0, 0, script@beat@wilderness@herbalistcamp@herbalistvsnowdropreturn.yas (dlc_content_extra), 4cc922
0, 0, 0, script@beat@wilderness@herbalistcamp@herbalistyarrowreturn.yas (dlc_content_extra), 4cc922
0, 0, 0, script@beat@wilderness@herbalistcamp@playerscene.yas (dlc_content_extra), 4cc922
0, 0, 0, script@beat@wilderness@moonshine_marketing@kidnapped_buyers@wagon_search@wagon.yas (mp006), 4cc922
0, 0, 0, script@beat@wilderness@prisonwagon@prisonwagon.yas (anim_0), 4cc922
0, 0, 0, script@common@cnv_camp@cabll@brob1@arthurdialogue.yas (anim_0), c92222
0, 0, 0, script@common@cnv_camp@cachr@ig4_vaultloot@ig4_vaultloot.yas (anim_0), 4cc922
0, 0, 0, script@common@cnv_camp@grief@tent@tentgrief.yas (anim_0), 4cc922
0, 0, 0, script@common@cnv_camp@mini_games@dominoes_dynamic@intro.yas (anim_0), 4cc922
0, 0, 0, script@common@cnv_camp@mini_games@five_finger_dynamic@intro.yas (anim_0), 4cc922
0, 0, 0, script@common@cnv_camp@mini_games@poker_dynamic@intro.yas (anim_0), 4cc922
0, 0, 0, script@fast_travel@sky@skytl_0000_01clear.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_0000_03clouds.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_0000_04storm.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_0300_01clear.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_0300_03clouds.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_0300_04storm.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_0600_01clear.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_0600_03clouds.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_0600_04storm.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_0900_01clear.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_0900_03clouds.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_0900_04storm.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_1200_01clear.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_1200_03clouds.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_1200_04storm.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_1500_01clear.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_1500_03clouds.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_1500_04storm.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_1800_01clear.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_1800_03clouds.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_1800_04storm.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_2100_01clear.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_2100_03clouds.yas (anim_0), 000000
0, 0, 0, script@fast_travel@sky@skytl_2100_04storm.yas (anim_0), 000000
0, 0, 0, script@gfh@fre@ig2_jobbriefs@jobbriefs_book_loop.yas (mp008), 4cc922
0, 0, 0, script@gfh@lan@ig1_idle@action.yas (patchpack002), 4cc922
0, 0, 0, script@gfh@lan@ig2_jobbriefs@jobbriefs.yas (mp008), 4cc922
0, 0, 0, script@gfh@lan@ig2_jobbriefs@jobbriefs_alt.yas (mp008), 4cc922
0, 0, 0, script@gfh@tom@ig@ig2_jobbriefs@ig2_jobbriefs.yas (mp008), 4cc922
0, 0, 0, script@mech@crafting_fallbacks@craft_improved_arrows.yas (anim_0), c92222
0, 0, 0, script@mech@crafting_fallbacks@craft_improved_arrows_f.yas (patchpack002), c92222
0, 0, 0, script@mp@bounty@caged_bounty@ig1_lawman_clue.yas (mp008), 4cc922
0, 0, 0, script@mp@bounty@legendary@bink_barbarella.yas (mp005), 000000
0, 0, 0, script@mp@bounty@legendary@bink_cecil.yas (mp005), 000000
0, 0, 0, script@mp@bounty@legendary@bink_ettadoyle.yas (mp005), 000000
0, 0, 0, script@mp@bounty@legendary@bink_owlhoot.yas (mp005), 000000
0, 0, 0, script@mp@bounty@legendary@bink_philipcarlier.yas (mp005), 000000
0, 0, 0, script@mp@bounty@legendary@bink_redbenclempson.yas (mp005), 000000
0, 0, 0, script@mp@bounty@legendary@bink_sergio.yas (mp005), 000000
0, 0, 0, script@mp@bounty@legendary@bink_tobinwinfield.yas (mp005), 000000
0, 0, 0, script@mp@bounty@legendary@bink_wolfman.yas (mp005), 000000
0, 0, 0, script@mp@bounty@legendary@bink_yukonnik.yas (mp005), 000000
0, 0, 0, script@mp@bounty@legendary@lbc@ig@lbc_ig1_surrender@surrender.yas (mp005), 4cc922
0, 0, 0, script@mp@bounty@legendary@lbcar@ig@lbcar_ig1_players_wake_up@player1_wake_up.yas (mp005), c92222
0, 0, 0, script@mp@bounty@legendary@lbcar@ig@lbcar_ig1_players_wake_up@player2_wake_up.yas (mp005), c92222
0, 0, 0, script@mp@bounty@legendary@lbcar@ig@lbcar_ig1_players_wake_up@player3_wake_up.yas (mp005), c92222
0, 0, 0, script@mp@bounty@legendary@lbcar@ig@lbcar_ig1_players_wake_up@player4_wake_up.yas (mp005), c92222
0, 0, 0, script@mp@bounty@legendary@lbe@ig@lbe_ig1_bnty_1@wolfman.yas (mp005), 4cc922
0, 0, 0, script@mp@bounty@legendary@lbedw@bink@lbedw_bink.yas (mp008), 000000
0, 0, 0, script@mp@bounty@legendary@lbfin@bink@lbfin_bink.yas (mp008), 000000
0, 0, 0, script@mp@bounty@legendary@lbmon@bink@lbmon_bink.yas (mp008), 000000
0, 0, 0, script@mp@bounty@legendary@lbowl@ig@lbowl_ig3_dance@dance.yas (mp005), 4cc922
0, 0, 0, script@mp@bounty@legendary@lbper@ig@lbper_ig2_search1_p1@cratebox_only.yas (mp005), 4cc922
0, 0, 0, script@mp@bounty@legendary@lbper@ig@lbper_ig2_search1_p1@cratebox_with_barrels.yas (mp005), 4cc922
0, 0, 0, script@mp@bounty@legendary@lbper@ig@lbper_ig2_search1_p1@train_car.yas (mp005), 4cc922
0, 0, 0, script@mp@bounty@legendary@lbwin@ig@lbwin_ig3_loot@female@female.yas (mp005), c92222
0, 0, 0, script@mp@bounty@legendary@lbwin@ig@lbwin_ig3_loot@male@male.yas (mp005), c92222
0, 0, 0, script@mp@coop@outro@outro.yas (patchpack002), 4cc922
0, 0, 0, script@mp@introflow@protect_teamonfoot.yas (mp009), 4cc922
